OBSERVER ID,Year,Month
obsr945517,2020,4
obsr425998,2020,5
obsr1533219,2020,2
obsr219412,2020,3
obsr789671,2020,1
obsr223955,2020,1
obsr299795,2020,5
obsr312631,2020,5
obsr1503936,2020,2
obsr534171,2020,1
obsr182460,2020,5
obsr760903,2020,3
obsr40608,2020,1
obsr1606514,2020,4
obsr945059,2020,5
obsr337421,2020,5
obsr486322,2020,4
obsr178383,2020,5
obsr237706,2020,5
obsr1088591,2020,5
obsr154922,2020,3
obsr372700,2020,3
obsr553497,2020,3
obsr236430,2020,3
obsr1014023,2020,2
obsr217098,2020,1
obsr1664425,2020,5
obsr1685905,2020,5
obsr1668064,2020,5
obsr1606994,2020,3
obsr1631540,2020,4
obsr1556908,2020,5
obsr1121368,2020,5
obsr555649,2020,3
obsr181609,2020,2
obsr1582053,2020,3
obsr1010043,2020,3
obsr129392,2020,3
obsr1450361,2020,3
obsr1007024,2020,1
obsr1671327,2020,5
obsr1156280,2020,2
obsr522806,2020,1
obsr581606,2020,5
obsr512453,2020,4
obsr1582053,2020,4
obsr1692640,2020,5
obsr1582544,2020,3
obsr1270150,2020,1
obsr1563251,2020,2
obsr1697371,2020,5
obsr594014,2020,3
obsr1055503,2020,1
obsr156798,2020,4
obsr217471,2020,3
obsr135936,2020,1
obsr914204,2020,3
obsr1107845,2020,5
obsr1533523,2020,1
obsr612377,2020,1
obsr411434,2020,1
obsr480516,2020,4
obsr1600426,2020,5
obsr860341,2020,2
obsr957211,2020,4
obsr1423922,2020,4
obsr1189431,2020,5
obsr1449689,2020,2
obsr840674,2020,2
obsr1118717,2020,5
obsr624597,2020,1
obsr659068,2020,2
obsr1340831,2020,4
obsr237483,2020,1
obsr1541202,2020,3
obsr303434,2020,4
obsr1209829,2020,3
obsr171769,2020,5
obsr184015,2020,1
obsr1069806,2020,5
obsr1560,2020,2
obsr1261297,2020,2
obsr1036504,2020,5
obsr397739,2020,5
obsr1149099,2020,4
obsr1522195,2020,2
obsr942797,2020,4
obsr1507882,2020,1
obsr562655,2020,5
obsr1560279,2020,4
obsr1373233,2020,1
obsr143231,2020,4
obsr611210,2020,5
obsr1709663,2020,5
obsr1137992,2020,3
obsr683006,2020,2
obsr1399851,2020,5
obsr465385,2020,5
obsr39398,2020,3
obsr1529044,2020,4
obsr827104,2020,4
obsr1286116,2020,1
obsr1160556,2020,2
obsr1542252,2020,3
obsr339820,2020,1
obsr443339,2020,2
obsr2808,2020,3
obsr1413556,2020,3
obsr587693,2020,2
obsr142051,2020,4
obsr1064407,2020,1
obsr725680,2020,3
obsr568899,2020,5
obsr939090,2020,1
obsr151449,2020,5
obsr1496375,2020,5
obsr17906,2020,4
obsr1461258,2020,1
obsr1485398,2020,2
obsr525694,2020,4
obsr1263005,2020,2
obsr563166,2020,1
obsr594363,2020,4
obsr344446,2020,1
obsr656417,2020,4
obsr1446148,2020,4
obsr103149,2020,1
obsr1692736,2020,5
obsr1096347,2020,4
obsr1517416,2020,2
obsr279340,2020,5
obsr301847,2020,4
obsr827592,2020,5
obsr395266,2020,5
obsr160675,2020,2
obsr39918,2020,1
obsr1080942,2020,4
obsr535628,2020,3
obsr452412,2020,4
obsr279034,2020,5
obsr994058,2020,4
obsr664927,2020,1
obsr11194,2020,3
obsr1317758,2020,4
obsr1681785,2020,5
obsr367745,2020,1
obsr1216875,2020,2
obsr800550,2020,2
obsr233300,2020,2
obsr952644,2020,1
obsr35142,2020,3
obsr1544913,2020,3
obsr1125052,2020,5
obsr748708,2020,5
obsr1153222,2020,5
obsr353838,2020,3
obsr1628444,2020,4
obsr1581251,2020,2
obsr8860,2020,5
obsr840477,2020,1
obsr1564656,2020,2
obsr1671348,2020,5
obsr1528670,2020,4
obsr1212193,2020,4
obsr696246,2020,5
obsr654908,2020,3
obsr1697557,2020,5
obsr359172,2020,2
obsr1558167,2020,2
obsr1673384,2020,5
obsr1334940,2020,5
obsr1609694,2020,5
obsr1004320,2020,4
obsr148557,2020,1
obsr298414,2020,2
obsr1620035,2020,4
obsr39448,2020,2
obsr1379621,2020,4
obsr1727324,2020,5
obsr911976,2020,4
obsr1302687,2020,3
obsr688490,2020,5
obsr553483,2020,1
obsr607238,2020,5
obsr1540654,2020,2
obsr1323769,2020,2
obsr463195,2020,5
obsr533458,2020,2
obsr1481963,2020,5
obsr348054,2020,5
obsr199792,2020,2
obsr544758,2020,3
obsr1376601,2020,2
obsr830888,2020,3
obsr845649,2020,5
obsr1609516,2020,4
obsr1348170,2020,5
obsr560780,2020,4
obsr1620170,2020,4
obsr707737,2020,4
obsr21346,2020,3
obsr1527128,2020,3
obsr90466,2020,5
obsr1736869,2020,5
obsr672208,2020,3
obsr760577,2020,3
obsr734144,2020,4
obsr1246980,2020,2
obsr1679222,2020,5
obsr513811,2020,4
obsr287963,2020,5
obsr906683,2020,2
obsr1524162,2020,5
obsr311342,2020,3
obsr1708875,2020,5
obsr308888,2020,2
obsr476215,2020,3
obsr612377,2020,5
obsr1684809,2020,5
obsr1543111,2020,3
obsr620778,2020,3
obsr135892,2020,1
obsr1622864,2020,4
obsr418622,2020,3
obsr21166,2020,4
obsr862061,2020,4
obsr1151370,2020,4
obsr138506,2020,3
obsr1513088,2020,4
obsr682854,2020,4
obsr1582544,2020,5
obsr755667,2020,5
obsr794072,2020,5
obsr227804,2020,1
obsr680120,2020,3
obsr1509352,2020,3
obsr1526095,2020,4
obsr1491470,2020,1
obsr555772,2020,1
obsr39438,2020,2
obsr788868,2020,4
obsr848618,2020,2
obsr1697573,2020,5
obsr513109,2020,1
obsr864,2020,5
obsr365179,2020,5
obsr130637,2020,3
obsr1604478,2020,3
obsr337010,2020,1
obsr1152820,2020,5
obsr1023700,2020,5
obsr659743,2020,5
obsr731328,2020,2
obsr53992,2020,4
obsr1543139,2020,3
obsr443795,2020,5
obsr845649,2020,2
obsr147638,2020,5
obsr350433,2020,2
obsr181609,2020,1
obsr439304,2020,2
obsr105984,2020,5
obsr1527323,2020,1
obsr1269513,2020,4
obsr1299557,2020,4
obsr1106202,2020,5
obsr576620,2020,2
obsr650451,2020,5
obsr275540,2020,3
obsr857754,2020,2
obsr1556908,2020,3
obsr1554210,2020,5
obsr217471,2020,5
obsr372692,2020,4
obsr12482,2020,4
obsr1679741,2020,5
obsr1099629,2020,5
obsr450977,2020,3
obsr814149,2020,1
obsr981957,2020,3
obsr1081973,2020,5
obsr105568,2020,4
obsr39588,2020,4
obsr445633,2020,2
obsr858689,2020,5
obsr612621,2020,1
obsr698373,2020,2
obsr777260,2020,3
obsr1532730,2020,2
obsr1311220,2020,3
obsr1307218,2020,2
obsr687170,2020,3
obsr1111010,2020,5
obsr990184,2020,4
obsr135796,2020,5
obsr294065,2020,1
obsr1429742,2020,5
obsr617753,2020,1
obsr549044,2020,5
obsr286756,2020,2
obsr40521,2020,1
obsr672286,2020,5
obsr482278,2020,4
obsr401804,2020,3
obsr1133249,2020,5
obsr1237664,2020,2
obsr999266,2020,5
obsr15839,2020,3
obsr523670,2020,5
obsr894706,2020,5
obsr242698,2020,5
obsr215832,2020,3
obsr1628148,2020,4
obsr803559,2020,5
obsr884401,2020,2
obsr875844,2020,2
obsr999642,2020,5
obsr676234,2020,5
obsr1737950,2020,5
obsr129157,2020,1
obsr1518579,2020,1
obsr105478,2020,3
obsr747194,2020,4
obsr1729485,2020,5
obsr167863,2020,3
obsr132390,2020,3
obsr1753055,2020,5
obsr131382,2020,2
obsr551865,2020,5
obsr102203,2020,1
obsr1520372,2020,4
obsr1060173,2020,5
obsr284357,2020,2
obsr1247512,2020,2
obsr1388388,2020,5
obsr461010,2020,5
obsr1556333,2020,5
obsr872590,2020,2
obsr582060,2020,3
obsr510806,2020,5
obsr402317,2020,5
obsr1410410,2020,5
obsr100914,2020,3
obsr1138813,2020,1
obsr577524,2020,5
obsr666600,2020,3
obsr1732813,2020,5
obsr895579,2020,5
obsr104914,2020,5
obsr227998,2020,2
obsr1212319,2020,4
obsr1541901,2020,5
obsr1144882,2020,4
obsr1633658,2020,4
obsr553622,2020,5
obsr1683443,2020,5
obsr1141971,2020,3
obsr1672692,2020,5
obsr988277,2020,2
obsr894095,2020,2
obsr821145,2020,1
obsr36273,2020,5
obsr248816,2020,1
obsr114998,2020,2
obsr563166,2020,2
obsr1224388,2020,2
obsr565289,2020,5
obsr610483,2020,5
obsr1596355,2020,4
obsr1600205,2020,3
obsr645507,2020,4
obsr167422,2020,1
obsr238088,2020,5
obsr448522,2020,3
obsr939090,2020,5
obsr945059,2020,2
obsr356525,2020,5
obsr1702870,2020,1
obsr906683,2020,4
obsr1706730,2020,5
obsr1521711,2020,1
obsr1523360,2020,3
obsr1523305,2020,4
obsr635662,2020,5
obsr97624,2020,3
obsr1615338,2020,3
obsr830914,2020,5
obsr39382,2020,2
obsr1060393,2020,5
obsr182350,2020,4
obsr250956,2020,5
obsr1705223,2020,5
obsr1225612,2020,5
obsr220039,2020,2
obsr1697443,2020,5
obsr566102,2020,4
obsr688490,2020,4
obsr14537,2020,5
obsr1522195,2020,3
obsr452581,2020,4
obsr86047,2020,2
obsr624597,2020,2
obsr513811,2020,3
obsr296709,2020,5
obsr1350502,2020,4
obsr1576166,2020,3
obsr139705,2020,3
obsr1518973,2020,4
obsr273405,2020,5
obsr399573,2020,5
obsr1542252,2020,4
obsr1257230,2020,2
obsr319559,2020,5
obsr741297,2020,4
obsr1192872,2020,2
obsr1546201,2020,5
obsr292758,2020,3
obsr1520372,2020,5
obsr1424858,2020,2
obsr1203930,2020,2
obsr289566,2020,4
obsr437062,2020,2
obsr439453,2020,2
obsr1210102,2020,1
obsr1384247,2020,2
obsr1366934,2020,5
obsr1617251,2020,3
obsr267381,2020,4
obsr186409,2020,2
obsr1697977,2020,5
obsr39386,2020,5
obsr742776,2020,3
obsr1339961,2020,5
obsr1063646,2020,5
obsr1567017,2020,5
obsr587791,2020,4
obsr1078500,2020,3
obsr240700,2020,2
obsr1665512,2020,4
obsr435187,2020,4
obsr1725160,2020,5
obsr557644,2020,4
obsr362125,2020,5
obsr558828,2020,1
obsr1364216,2020,4
obsr1199577,2020,5
obsr1655921,2020,5
obsr1118052,2020,3
obsr1669963,2020,4
obsr1406147,2020,5
obsr605952,2020,1
obsr582060,2020,1
obsr1393166,2020,1
obsr414963,2020,4
obsr762204,2020,2
obsr174561,2020,5
obsr1703589,2020,5
obsr468023,2020,3
obsr22956,2020,3
obsr1607542,2020,3
obsr856680,2020,1
obsr1670434,2020,5
obsr117723,2020,3
obsr1565211,2020,4
obsr975324,2020,5
obsr1592125,2020,2
obsr446816,2020,2
obsr1521711,2020,3
obsr480817,2020,5
obsr1408680,2020,2
obsr705457,2020,2
obsr39398,2020,1
obsr918081,2020,5
obsr1325015,2020,3
obsr1637444,2020,5
obsr1047410,2020,4
obsr1366847,2020,5
obsr210456,2020,3
obsr1199577,2020,4
obsr670998,2020,2
obsr759934,2020,4
obsr747194,2020,1
obsr957024,2020,5
obsr1539958,2020,5
obsr1303158,2020,1
obsr345732,2020,5
obsr247632,2020,5
obsr935017,2020,5
obsr183325,2020,4
obsr994295,2020,4
obsr889372,2020,2
obsr1556133,2020,5
obsr173211,2020,1
obsr152998,2020,2
obsr307930,2020,3
obsr351839,2020,2
obsr310656,2020,3
obsr93447,2020,1
obsr1528620,2020,3
obsr949647,2020,5
obsr984548,2020,2
obsr1726240,2020,5
obsr1594848,2020,4
obsr411034,2020,1
obsr106307,2020,2
obsr611789,2020,1
obsr1543570,2020,5
obsr15309,2020,3
obsr1545356,2020,5
obsr745121,2020,5
obsr1756267,2020,5
obsr442814,2020,2
obsr302025,2020,3
obsr1498387,2020,5
obsr508123,2020,5
obsr1703219,2020,5
obsr227998,2020,3
obsr171322,2020,2
obsr1278995,2020,5
obsr1651585,2020,5
obsr1246980,2020,5
obsr1529725,2020,4
obsr631256,2020,5
obsr220907,2020,5
obsr1008474,2020,3
obsr443805,2020,5
obsr889167,2020,5
obsr286372,2020,2
obsr1427920,2020,4
obsr353140,2020,2
obsr1373233,2020,5
obsr393099,2020,3
obsr52799,2020,3
obsr488688,2020,1
obsr1100319,2020,5
obsr1352059,2020,5
obsr702021,2020,2
obsr476215,2020,5
obsr356318,2020,2
obsr336275,2020,2
obsr1069104,2020,3
obsr324657,2020,5
obsr1529700,2020,5
obsr44671,2020,1
obsr1637611,2020,4
obsr579979,2020,5
obsr121444,2020,2
obsr1352434,2020,1
obsr1604755,2020,4
obsr44671,2020,3
obsr961013,2020,4
obsr110905,2020,2
obsr350767,2020,5
obsr400497,2020,1
obsr143917,2020,2
obsr354339,2020,3
obsr140240,2020,2
obsr641672,2020,3
obsr240091,2020,4
obsr22025,2020,5
obsr754139,2020,5
obsr1379816,2020,3
obsr1516204,2020,1
obsr1296654,2020,5
obsr884242,2020,1
obsr309574,2020,3
obsr999115,2020,3
obsr983596,2020,2
obsr1076394,2020,2
obsr1734281,2020,5
obsr1632556,2020,4
obsr443525,2020,4
obsr992429,2020,3
obsr1313784,2020,3
obsr1009369,2020,1
obsr1386342,2020,5
obsr1449689,2020,3
obsr358606,2020,1
obsr1001079,2020,3
obsr90442,2020,5
obsr802042,2020,4
obsr212608,2020,2
obsr431721,2020,5
obsr395266,2020,2
obsr1023459,2020,1
obsr8523,2020,2
obsr947427,2020,1
obsr2231,2020,5
obsr1470925,2020,4
obsr339804,2020,4
obsr191285,2020,3
obsr739704,2020,5
obsr1492930,2020,1
obsr282514,2020,5
obsr1675143,2020,5
obsr1249791,2020,5
obsr494917,2020,5
obsr39018,2020,1
obsr1732569,2020,5
obsr578036,2020,5
obsr1414803,2020,5
obsr1524820,2020,3
obsr1481230,2020,1
obsr928012,2020,3
obsr1314618,2020,5
obsr209698,2020,1
obsr422033,2020,1
obsr1023575,2020,2
obsr243498,2020,1
obsr462600,2020,4
obsr369391,2020,1
obsr553497,2020,2
obsr160930,2020,1
obsr1138813,2020,2
obsr1735952,2020,5
obsr643595,2020,3
obsr146783,2020,2
obsr1714950,2020,5
obsr1635200,2020,4
obsr286372,2020,5
obsr638072,2020,5
obsr228043,2020,5
obsr129157,2020,5
obsr1676219,2020,5
obsr1379032,2020,1
obsr1500399,2020,4
obsr162111,2020,4
obsr1212319,2020,1
obsr438817,2020,5
obsr160675,2020,1
obsr824494,2020,4
obsr40102,2020,4
obsr347646,2020,2
obsr305776,2020,5
obsr442868,2020,1
obsr305707,2020,3
obsr1179143,2020,1
obsr280086,2020,2
obsr1185952,2020,3
obsr638268,2020,5
obsr1438728,2020,3
obsr837496,2020,4
obsr86170,2020,1
obsr709560,2020,5
obsr1318844,2020,4
obsr804617,2020,2
obsr774232,2020,5
obsr250956,2020,4
obsr4487,2020,1
obsr556068,2020,5
obsr250553,2020,2
obsr1528670,2020,2
obsr462600,2020,5
obsr655800,2020,4
obsr24203,2020,4
obsr916067,2020,2
obsr1373342,2020,5
obsr908648,2020,2
obsr319002,2020,3
obsr645507,2020,2
obsr853032,2020,3
obsr1047089,2020,3
obsr1458088,2020,2
obsr667060,2020,5
obsr525573,2020,5
obsr306760,2020,3
obsr445363,2020,5
obsr755308,2020,3
obsr107683,2020,2
obsr1635366,2020,4
obsr90466,2020,4
obsr1307297,2020,2
obsr1571421,2020,2
obsr843516,2020,5
obsr498333,2020,4
obsr480585,2020,2
obsr1256401,2020,2
obsr1450769,2020,5
obsr454809,2020,3
obsr503237,2020,2
obsr1606662,2020,5
obsr187637,2020,4
obsr291271,2020,5
obsr324115,2020,2
obsr634902,2020,2
obsr1117601,2020,5
obsr1188856,2020,2
obsr1586678,2020,3
obsr1583226,2020,5
obsr1510081,2020,2
obsr1084803,2020,3
obsr1536692,2020,3
obsr591270,2020,5
obsr1575327,2020,2
obsr1601825,2020,3
obsr362125,2020,3
obsr101561,2020,2
obsr1525045,2020,1
obsr1702485,2020,5
obsr414963,2020,5
obsr876114,2020,5
obsr9552,2020,1
obsr657178,2020,4
obsr1199668,2020,4
obsr1566612,2020,2
obsr177891,2020,4
obsr160057,2020,2
obsr212071,2020,4
obsr759997,2020,1
obsr167727,2020,4
obsr811791,2020,4
obsr1038579,2020,5
obsr12006,2020,4
obsr1513172,2020,3
obsr1547580,2020,2
obsr1588660,2020,3
obsr1496613,2020,1
obsr1745345,2020,5
obsr275047,2020,1
obsr1594243,2020,3
obsr1515135,2020,1
obsr1026297,2020,4
obsr865019,2020,1
obsr1685526,2020,5
obsr954354,2020,1
obsr1001642,2020,1
obsr454198,2020,1
obsr1209891,2020,5
obsr1631756,2020,5
obsr1513563,2020,5
obsr233047,2020,3
obsr1532730,2020,3
obsr29183,2020,3
obsr319559,2020,2
obsr1218481,2020,5
obsr461010,2020,4
obsr1739928,2020,5
obsr1532468,2020,5
obsr747757,2020,2
obsr1689621,2020,2
obsr824843,2020,1
obsr428698,2020,2
obsr670109,2020,1
obsr691710,2020,5
obsr183556,2020,1
obsr309412,2020,3
obsr297434,2020,2
obsr338675,2020,1
obsr498404,2020,1
obsr1545504,2020,3
obsr1693060,2020,5
obsr524858,2020,5
obsr221678,2020,1
obsr108906,2020,2
obsr219212,2020,5
obsr1677057,2020,5
obsr1190550,2020,1
obsr1540941,2020,2
obsr48335,2020,4
obsr329712,2020,5
obsr723832,2020,1
obsr888653,2020,4
obsr327759,2020,1
obsr1648790,2020,4
obsr1606605,2020,5
obsr42623,2020,2
obsr129157,2020,3
obsr573365,2020,5
obsr1593584,2020,3
obsr1126631,2020,3
obsr227190,2020,5
obsr827227,2020,4
obsr506377,2020,3
obsr1067733,2020,3
obsr852317,2020,2
obsr733836,2020,4
obsr1517276,2020,5
obsr995544,2020,2
obsr1434974,2020,3
obsr1412610,2020,4
obsr538149,2020,3
obsr1107905,2020,4
obsr1641587,2020,5
obsr1248249,2020,2
obsr314212,2020,2
obsr1426551,2020,5
obsr1466079,2020,5
obsr596749,2020,3
obsr1538570,2020,5
obsr174212,2020,5
obsr530341,2020,2
obsr330848,2020,1
obsr760398,2020,5
obsr383347,2020,5
obsr1312987,2020,5
obsr271682,2020,4
obsr1538100,2020,5
obsr471083,2020,3
obsr1001642,2020,3
obsr930262,2020,3
obsr110905,2020,1
obsr105554,2020,2
obsr1553997,2020,2
obsr935017,2020,4
obsr379284,2020,5
obsr1720143,2020,5
obsr1556908,2020,2
obsr942797,2020,2
obsr393046,2020,5
obsr1652026,2020,4
obsr837833,2020,3
obsr1509884,2020,5
obsr1515322,2020,5
obsr1540929,2020,2
obsr1143595,2020,4
obsr620338,2020,3
obsr549216,2020,2
obsr1740515,2020,5
obsr177553,2020,3
obsr1249791,2020,3
obsr1075745,2020,5
obsr205401,2020,1
obsr1529260,2020,3
obsr914001,2020,2
obsr1717103,2020,5
obsr1228183,2020,2
obsr1532439,2020,3
obsr616837,2020,5
obsr1684671,2020,5
obsr39601,2020,1
obsr566666,2020,2
obsr345244,2020,2
obsr1295363,2020,5
obsr1581351,2020,1
obsr29183,2020,4
obsr837011,2020,5
obsr1710487,2020,5
obsr814149,2020,2
obsr944494,2020,3
obsr557608,2020,2
obsr570773,2020,4
obsr225136,2020,2
obsr205412,2020,4
obsr22428,2020,4
obsr314338,2020,4
obsr468023,2020,2
obsr748606,2020,3
obsr831051,2020,5
obsr1663873,2020,5
obsr40533,2020,1
obsr165151,2020,3
obsr758639,2020,4
obsr974825,2020,4
obsr1752,2020,3
obsr1740870,2020,4
obsr413373,2020,4
obsr344528,2020,1
obsr294335,2020,4
obsr40608,2020,5
obsr305256,2020,5
obsr1711348,2020,5
obsr515603,2020,3
obsr466366,2020,2
obsr126575,2020,1
obsr294181,2020,4
obsr866309,2020,2
obsr641672,2020,5
obsr1566925,2020,5
obsr22956,2020,2
obsr876645,2020,5
obsr466006,2020,4
obsr152998,2020,5
obsr292758,2020,4
obsr329600,2020,5
obsr36953,2020,1
obsr1249664,2020,5
obsr134038,2020,1
obsr1617031,2020,4
obsr1149099,2020,3
obsr667172,2020,2
obsr353140,2020,1
obsr567812,2020,3
obsr1352059,2020,1
obsr826833,2020,3
obsr1647170,2020,5
obsr1558843,2020,5
obsr1513563,2020,3
obsr1557065,2020,2
obsr1724341,2020,5
obsr171928,2020,3
obsr1294660,2020,5
obsr1663841,2020,5
obsr353768,2020,2
obsr220700,2020,3
obsr1524814,2020,3
obsr1740952,2020,5
obsr1108147,2020,5
obsr1602524,2020,3
obsr355666,2020,1
obsr170161,2020,3
obsr1675088,2020,5
obsr233268,2020,5
obsr1125851,2020,5
obsr1355725,2020,3
obsr1001079,2020,5
obsr293440,2020,1
obsr740577,2020,4
obsr1518825,2020,4
obsr2542,2020,1
obsr1111216,2020,4
obsr240689,2020,1
obsr1674712,2020,5
obsr1260390,2020,2
obsr1684311,2020,5
obsr1225612,2020,3
obsr480708,2020,3
obsr1175582,2020,5
obsr39813,2020,3
obsr1403961,2020,2
obsr1098740,2020,5
obsr101835,2020,1
obsr1108147,2020,1
obsr434338,2020,3
obsr238395,2020,5
obsr1350680,2020,4
obsr1110226,2020,5
obsr1538369,2020,3
obsr1106729,2020,3
obsr334165,2020,5
obsr1212678,2020,5
obsr1238938,2020,5
obsr1532468,2020,3
obsr27039,2020,2
obsr240700,2020,5
obsr240451,2020,5
obsr1259816,2020,3
obsr932952,2020,3
obsr133264,2020,1
obsr1550854,2020,2
obsr577978,2020,4
obsr1720363,2020,5
obsr27342,2020,5
obsr869837,2020,2
obsr1410577,2020,4
obsr1675217,2020,5
obsr1528670,2020,5
obsr1110226,2020,4
obsr1518909,2020,5
obsr1189712,2020,5
obsr111080,2020,3
obsr1529841,2020,4
obsr381485,2020,5
obsr35574,2020,3
obsr770669,2020,4
obsr670109,2020,2
obsr873939,2020,3
obsr1511545,2020,4
obsr147691,2020,4
obsr651706,2020,5
obsr1496085,2020,1
obsr1694041,2020,5
obsr1093032,2020,5
obsr1362401,2020,3
obsr981957,2020,1
obsr562855,2020,5
obsr1064131,2020,3
obsr774232,2020,4
obsr39813,2020,1
obsr625078,2020,1
obsr611939,2020,3
obsr129157,2020,2
obsr352384,2020,2
obsr945810,2020,1
obsr984935,2020,5
obsr761625,2020,5
obsr525573,2020,4
obsr554453,2020,5
obsr837833,2020,1
obsr1236756,2020,5
obsr789671,2020,2
obsr843654,2020,1
obsr279034,2020,1
obsr954807,2020,5
obsr666121,2020,5
obsr284357,2020,3
obsr604671,2020,1
obsr973663,2020,3
obsr1050053,2020,4
obsr1156698,2020,1
obsr1736146,2020,5
obsr248202,2020,4
obsr1394757,2020,4
obsr294335,2020,3
obsr184551,2020,3
obsr1338089,2020,2
obsr1498556,2020,2
obsr1524377,2020,2
obsr538149,2020,1
obsr1289623,2020,1
obsr459787,2020,5
obsr575316,2020,2
obsr617645,2020,3
obsr5220,2020,1
obsr827227,2020,5
obsr1373233,2020,2
obsr294810,2020,5
obsr389036,2020,5
obsr756153,2020,2
obsr1612352,2020,5
obsr524024,2020,5
obsr1617394,2020,3
obsr110825,2020,5
obsr1549517,2020,3
obsr294818,2020,4
obsr340119,2020,2
obsr1600080,2020,3
obsr1601825,2020,4
obsr1500209,2020,4
obsr1422841,2020,4
obsr300862,2020,4
obsr1301663,2020,3
obsr705365,2020,5
obsr40695,2020,5
obsr1138813,2020,3
obsr1602507,2020,3
obsr1288387,2020,2
obsr242549,2020,5
obsr300643,2020,1
obsr889372,2020,3
obsr360446,2020,3
obsr665612,2020,2
obsr1612179,2020,5
obsr1531295,2020,5
obsr279035,2020,3
obsr727513,2020,1
obsr264546,2020,5
obsr1059407,2020,3
obsr542788,2020,1
obsr1539391,2020,2
obsr1117601,2020,2
obsr952644,2020,2
obsr106700,2020,1
obsr774666,2020,3
obsr1253863,2020,2
obsr356318,2020,5
obsr393099,2020,5
obsr1685009,2020,5
obsr100914,2020,2
obsr1097823,2020,2
obsr262286,2020,5
obsr547965,2020,2
obsr1529841,2020,2
obsr208565,2020,5
obsr1107579,2020,2
obsr194390,2020,3
obsr1726988,2020,5
obsr1018134,2020,1
obsr351317,2020,2
obsr919907,2020,4
obsr1728883,2020,4
obsr306760,2020,5
obsr1259358,2020,2
obsr138721,2020,2
obsr288273,2020,3
obsr945003,2020,3
obsr1092665,2020,5
obsr1590440,2020,3
obsr354936,2020,3
obsr1520235,2020,1
obsr287978,2020,4
obsr1577371,2020,5
obsr146205,2020,1
obsr209915,2020,1
obsr621029,2020,3
obsr1675481,2020,5
obsr1559221,2020,2
obsr219412,2020,4
obsr1723288,2020,5
obsr1544343,2020,3
obsr1672723,2020,4
obsr1199106,2020,2
obsr101755,2020,2
obsr1026722,2020,3
obsr1300631,2020,2
obsr488102,2020,4
obsr954488,2020,5
obsr300643,2020,3
obsr997044,2020,5
obsr946934,2020,1
obsr1557223,2020,2
obsr1679087,2020,5
obsr9065,2020,1
obsr245945,2020,5
obsr1317553,2020,1
obsr102962,2020,5
obsr607666,2020,2
obsr1555187,2020,3
obsr144386,2020,5
obsr1658240,2020,4
obsr535667,2020,5
obsr1640828,2020,5
obsr1398992,2020,3
obsr1500165,2020,5
obsr1066890,2020,4
obsr1443977,2020,3
obsr1625464,2020,4
obsr339820,2020,3
obsr545032,2020,2
obsr448522,2020,1
obsr371476,2020,2
obsr1706367,2020,5
obsr656417,2020,2
obsr1277507,2020,4
obsr224010,2020,1
obsr939090,2020,3
obsr231515,2020,3
obsr594363,2020,1
obsr968857,2020,1
obsr871014,2020,5
obsr684248,2020,3
obsr237483,2020,2
obsr1615461,2020,3
obsr575885,2020,1
obsr334662,2020,2
obsr351317,2020,1
obsr1419574,2020,3
obsr1060413,2020,5
obsr1607755,2020,3
obsr903100,2020,2
obsr1372171,2020,1
obsr1540686,2020,2
obsr166818,2020,1
obsr852261,2020,3
obsr971438,2020,4
obsr1357435,2020,4
obsr678619,2020,2
obsr1696215,2020,5
obsr1398992,2020,1
obsr1701280,2020,5
obsr296709,2020,4
obsr353768,2020,1
obsr1454983,2020,5
obsr1312920,2020,5
obsr867194,2020,4
obsr1674287,2020,5
obsr571062,2020,2
obsr334865,2020,1
obsr124718,2020,3
obsr659068,2020,1
obsr337340,2020,4
obsr324455,2020,4
obsr295656,2020,2
obsr151444,2020,4
obsr546162,2020,5
obsr243465,2020,5
obsr1673600,2020,5
obsr291429,2020,1
obsr1033717,2020,2
obsr178941,2020,4
obsr1419371,2020,2
obsr611878,2020,1
obsr1655529,2020,5
obsr343072,2020,2
obsr610364,2020,3
obsr414059,2020,1
obsr1550701,2020,4
obsr465385,2020,3
obsr843801,2020,3
obsr1557219,2020,2
obsr1276989,2020,2
obsr1725964,2020,5
obsr446555,2020,1
obsr1569061,2020,5
obsr135796,2020,4
obsr925462,2020,5
obsr569947,2020,2
obsr1489419,2020,5
obsr996097,2020,5
obsr645465,2020,2
obsr1614438,2020,3
obsr1444094,2020,4
obsr1524262,2020,5
obsr513684,2020,4
obsr1322078,2020,5
obsr703367,2020,4
obsr199360,2020,3
obsr378298,2020,5
obsr649214,2020,2
obsr966874,2020,5
obsr921928,2020,3
obsr1557223,2020,3
obsr1376265,2020,2
obsr1509884,2020,3
obsr612470,2020,5
obsr945003,2020,2
obsr971242,2020,2
obsr92769,2020,3
obsr324455,2020,3
obsr18173,2020,4
obsr573453,2020,5
obsr1639362,2020,4
obsr1433386,2020,2
obsr747814,2020,5
obsr1049992,2020,5
obsr334668,2020,3
obsr1092665,2020,3
obsr305987,2020,1
obsr1314618,2020,2
obsr1663637,2020,4
obsr160301,2020,2
obsr1671491,2020,5
obsr683542,2020,3
obsr1204008,2020,1
obsr1286009,2020,4
obsr305830,2020,4
obsr962145,2020,3
obsr1041216,2020,5
obsr1675144,2020,5
obsr120774,2020,5
obsr1149895,2020,5
obsr1664586,2020,4
obsr182219,2020,3
obsr1169664,2020,5
obsr674592,2020,5
obsr845649,2020,1
